"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DC","\Microsoft\Windows\UpdateOrchestrator\Schedule Wake To Work","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%systemroot%\system32\usoclient.exe StartWork","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\UpdateOrchestrator\Schedule Work","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%systemroot%\system32\usoclient.exe StartWork","N/A","N/A","Disabled","Disabled","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\UpdateOrchestrator\USO_UxBroker","4/30/2025 11:42:01 AM","Ready","Interactive/Background","4/29/2025 6:28:18 PM","0","Microsoft Corporation","%systemroot%\system32\MusNotification.exe ","N/A","This task triggers a system reboot following update installation.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\UpdateOrchestrator\USO_UxBroker","4/30/2025 7:52:44 AM","Ready","Interactive/Background","4/29/2025 6:28:18 PM","0","Microsoft Corporation","%systemroot%\system32\MusNotification.exe ","N/A","This task triggers a system reboot following update installation.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","3:00:00 AM","1/1/2000","N/A","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"DC","\Microsoft\Windows\UpdateOrchestrator\UUS Failover Task","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","$(@%systemRoot%\system32\update\uusbrain.dll,-101)","%systemroot%\system32\failover.exe ","N/A","$(@%systemRoot%\system32\update\uusbrain.dll,-103)","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DC","\Microsoft\Windows\UPnP\UPnPHostConfig","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft","sc.exe config upnphost start= auto","N/A","Set UPnPHost service to Auto-Start","Disabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DC","\Microsoft\Windows\User Profile Service\HiveUploadTask","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","This task will automatically upload a roaming user profile's registry hive to its network location.","Disabled","Only Start If Idle for 10 minutes, If Not Idle Retry For 120 minutes","Stop On Battery Mode","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","12:00:00 AM","8/28/2007","N/A","N/A","N/A","12 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DC","\Microsoft\Windows\WaaSMedic\PerformRemediation","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Helps recover update-related services to the supported configuration.","Disabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","3:00:00 AM","10/15/2000","N/A","N/A","N/A","168 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DC","\Microsoft\Windows\WDI\ResolutionHost","N/A","Ready","Interactive/Background","2/3/2025 7:42:41 AM","1073807364","Microsoft Corporation","COM handler","N/A","The Windows Diagnostic Infrastructure Resolution host enables interactive resolutions for system problems detected by the Diagnostic Policy Service. It is triggered when necessary by the Diagnostic Policy Service in the appropriate user session. If the ","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DC","\Microsoft\Windows\Windows Defender\Windows Defender Cache Maintenance","N/A","Ready","Interactive/Background","4/29/2025 8:02:27 AM","0","N/A","C:\Program Files\Windows Defender\MpCmdRun.exe -IdleTask -TaskName WdCacheMaintenance","N/A","Periodic maintenance task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\Windows Defender\Windows Defender Cleanup","N/A","Ready","Interactive/Background","4/29/2025 8:02:27 AM","0","N/A","C:\Program Files\Windows Defender\MpCmdRun.exe -IdleTask -TaskName WdCleanup","N/A","Periodic cleanup task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\Windows Defender\Windows Defender Scheduled Scan","4/30/2025 2:00:08 AM","Ready","Interactive/Background","4/29/2025 2:00:45 AM","0","N/A","C:\Program Files\Windows Defender\MpCmdRun.exe Scan -ScheduleJob -ScanTrigger 55 -IdleScheduledJob","N/A","Periodic scan task.","Enabled","Only Start If Idle for 1 minutes, If Not Idle Retry For 240 minutes","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Daily ","2:00:08 AM","1/1/2000","1/1/2100","Every 1 day(s)","N/A","Disabled","Disabled","Disabled","Disabled"
"DC","\Microsoft\Windows\Windows Defender\Windows Defender Verification","N/A","Ready","Interactive/Background","4/29/2025 8:02:27 AM","0","N/A","C:\Program Files\Windows Defender\MpCmdRun.exe -IdleTask -TaskName WdVerification","N/A","Periodic verification task.","Enabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DC","\Microsoft\Windows\Windows Error Reporting\QueueReporting","4/30/2025 1:37:01 AM","Ready","Interactive/Background","4/29/2025 9:22:07 PM","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\Windows Error Reporting\QueueReporting","4/30/2025 1:53:35 AM","Ready","Interactive/Background","4/29/2025 9:22:07 PM","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\Windows Error Reporting\QueueReporting","4/30/2025 1:01:13 AM","Ready","Interactive/Background","4/29/2025 9:22:07 PM","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\Windows Error Reporting\QueueReporting","4/30/2025 1:54:36 AM","Ready","Interactive/Background","4/29/2025 9:22:07 PM","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\Windows Error Reporting\QueueReporting","4/30/2025 1:22:04 AM","Ready","Interactive/Background","4/29/2025 9:22:07 PM","0","Microsoft Corporation","%windir%\system32\wermgr.exe -upload","N/A","Windows Error Reporting task to process queued reports.","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","One Time Only, Hourly ","5:00:00 PM","12/31/2014","N/A","N/A","N/A","4 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DC","\Microsoft\Windows\Windows Filtering Platform\BfeOnServiceStartTypeChange","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%windir%\system32\rundll32.exe bfe.dll,BfeOnServiceStartTypeChange","N/A","This task adjusts the start type for firewall-triggered services when the start type of the Base Filtering Engine (BFE) is disabled.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DC","\Microsoft\Windows\Windows Media Sharing\UpdateLibrary","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%ProgramFiles%\Windows Media Player\wmpnscfg.exe"" ""","N/A","This task updates the cached list of folders and the security permissions on any new files in a user's shared media library.","Enabled","Disabled","","Authenticated Users","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DC","\Microsoft\Windows\WindowsColorSystem\Calibration Loader","N/A","Ready","Interactive/Background","4/29/2025 10:41:07 AM","0","Microsoft Corporation","COM handler","N/A","This task applies color calibration settings.","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\WindowsColorSystem\Calibration Loader","N/A","Ready","Interactive/Background","4/29/2025 10:41:07 AM","0","Microsoft Corporation","COM handler","N/A","This task applies color calibration settings.","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DC","\Microsoft\Windows\WindowsUpdate\Scheduled Start","4/30/2025 12:34:41 PM","Ready","Interactive/Background","4/29/2025 12:35:29 PM","0","Microsoft Corporation.","C:\Windows\system32\sc.exe start wuauserv","N/A","This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","One Time Only","12:34:23 PM","4/30/2025","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"DC","\Microsoft\Windows\WindowsUpdate\Scheduled Start","4/30/2025 12:34:41 PM","Ready","Interactive/Background","4/29/2025 12:35:29 PM","0","Microsoft Corporation.","C:\Windows\system32\sc.exe start wuauserv","N/A","This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\WindowsUpdate\Scheduled Start","4/30/2025 12:34:44 PM","Ready","Interactive/Background","4/29/2025 12:35:29 PM","0","Microsoft Corporation.","C:\Windows\system32\sc.exe start wuauserv","N/A","This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\WindowsUpdate\Scheduled Start","4/30/2025 12:35:07 PM","Ready","Interactive/Background","4/29/2025 12:35:29 PM","0","Microsoft Corporation.","C:\Windows\system32\sc.exe start wuauserv","N/A","This task is used to start the Windows Update service when needed to perform scheduled operations such as scans.","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DC","\Microsoft\Windows\Wininet\CacheTask","N/A","Running","Interactive/Background","4/29/2025 10:41:07 AM","267009","Microsoft","COM handler","N/A","Wininet Cache Task","Enabled","Disabled","","Users","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DC","\Microsoft\Windows\Workplace Join\Automatic-Device-Join","N/A","Ready","Interactive/Background","4/29/2025 10:04:26 PM","1","N/A","%SystemRoot%\System32\dsregcmd.exe $(Arg0) $(Arg1) $(Arg2)","N/A","Register this computer if the computer is already joined to an Active Directory domain.","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\Workplace Join\Automatic-Device-Join","N/A","Ready","Interactive/Background","4/29/2025 10:04:26 PM","1","N/A","%SystemRoot%\System32\dsregcmd.exe $(Arg0) $(Arg1) $(Arg2)","N/A","Register this computer if the computer is already joined to an Active Directory domain.","Enabled","Disabled","","SYSTEM","Disabled","00:05:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\Workplace Join\Device-Sync","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","COM handler","N/A","Sync device attributes to Azure Active Directory.","Disabled","Disabled","","SYSTEM","Disabled","00:10:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\Workplace Join\Recovery-Check","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%SystemRoot%\System32\dsregcmd.exe /checkrecovery","N/A","Performs recovery check.","Disabled","Disabled","","INTERACTIVE","Disabled","02:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\Workplace Join\Recovery-Check","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%SystemRoot%\System32\dsregcmd.exe /checkrecovery","N/A","Performs recovery check.","Disabled","Disabled","","INTERACTIVE","Disabled","02:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DC","\Microsoft\Windows\WwanSvc\OobeDiscovery","N/A","Ready","Interactive/Background","4/29/2025 1:47:58 AM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\WwanSvc\OobeDiscovery","N/A","Ready","Interactive/Background","4/29/2025 1:47:58 AM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DC","\Microsoft\Windows\WwanSvc\OobeDiscovery","N/A","Ready","Interactive/Background","4/29/2025 1:47:58 AM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
